shootStartTime,playerMovementBool,playerReactionTime,bulletHitTime,bulletHitPlayerCheck,shootEndTime,spawnerIndex,shootMode,shieldActive,session_type,user_id
2129.853,True,1.59936523,0.0,False,2135.66675,6,True,True,estereo,1538ATL-3
2141.5144,True,1.30322266,0.0,False,2145.5896,2,False,True,estereo,1538ATL-3
2152.878,True,1.53442383,0.0,False,2157.58862,7,True,True,estereo,1538ATL-3
2165.70923,True,1.66870117,0.0,False,2171.521,8,True,True,estereo,1538ATL-3
2177.4375,True,1.63476563,2180.17773,True,2181.94556,1,True,True,estereo,1538ATL-3
2191.80566,True,1.50585938,0.0,False,2196.51831,3,True,True,estereo,1538ATL-3
2203.367,True,1.70629883,0.0,False,2208.08057,7,True,True,estereo,1538ATL-3
2215.16675,True,1.93652344,2217.00317,True,2220.98,6,True,True,estereo,1538ATL-3
2228.63379,True,1.87060547,2230.47046,True,2234.44751,4,True,True,estereo,1538ATL-3
2242.09961,True,1.4362793,0.0,False,2247.91553,8,True,True,estereo,1538ATL-3
2253.593,True,1.939209,0.0,False,2258.106,5,False,True,estereo,1538ATL-3
2265.595,True,1.50097656,0.0,False,2271.407,6,True,True,estereo,1538ATL-3
2279.259,True,1.63916016,0.0,False,2283.97,7,True,True,estereo,1538ATL-3
2290.95483,True,1.4362793,0.0,False,2296.768,2,True,True,estereo,1538ATL-3
2302.44946,True,1.53759766,2305.19214,True,2306.96,1,True,True,estereo,1538ATL-3
517.8117,True,1.53759766,520.5601,True,522.4928,3,True,False,estereo,1538ATL-2
585.1859,True,1.53546143,586.721436,True,589.694153,1,True,False,estereo,1538ATL-2
699.539063,True,1.43487549,701.0087,True,704.048,5,True,False,estereo,1538ATL-2
720.0553,True,1.33636475,721.425,True,724.0997,6,False,False,estereo,1538ATL-2
733.0568,False,4.70751953,0.0,False,737.764343,7,True,True,estereo,1538ATL-2
744.7842,True,1.80474854,746.5889,True,750.565,2,True,True,estereo,1538ATL-2
758.517,True,1.80395508,0.0,False,764.3315,8,True,True,estereo,1538ATL-2
770.414,True,2.439331,772.2531,True,776.2258,4,True,True,estereo,1538ATL-2
783.881165,True,1.87146,785.720337,True,788.5996,3,True,True,estereo,1538ATL-2
797.55,True,1.76873779,800.3237,True,802.0587,5,True,True,estereo,1538ATL-2
816.026855,True,1.83709717,0.0,False,820.5401,1,False,True,estereo,1538ATL-2
829.445251,True,1.60632324,0.0,False,835.260132,4,True,True,estereo,1538ATL-2
841.1098,True,1.80114746,0.0,False,845.8203,3,True,True,estereo,1538ATL-2
853.8734,True,1.56933594,855.477051,True,857.9165,8,False,True,estereo,1538ATL-2
867.10614,True,1.57006836,0.0,False,872.9206,2,True,True,estereo,1538ATL-2
878.738464,True,1.76757813,880.9082,True,883.4138,7,False,True,estereo,1538ATL-2
916.0956,True,1.80371094,0.0,False,921.910767,6,True,True,estereo,1538ATL-2
929.295166,True,1.6394043,930.9346,True,933.808,5,True,True,estereo,1538ATL-2
962.680237,True,1.63812256,0.0,False,966.7546,4,False,True,estereo,1538ATL-2
975.445251,False,5.813965,977.282349,True,981.2592,2,True,True,estereo,1538ATL-2
985.902039,True,1.70611572,987.608154,True,990.4126,1,True,True,estereo,1538ATL-2
999.2369,True,1.57067871,1001.575,True,1003.94794,3,False,True,estereo,1538ATL-2
1048.22485,True,1.97277832,1050.063,True,1054.03967,8,True,True,estereo,1538ATL-2
1061.69263,True,2.472168,1063.53064,True,1067.50488,4,True,True,estereo,1538ATL-2
1107.406,True,2.005127,1109.24451,True,1111.92188,5,True,True,estereo,1538ATL-2
1120.87244,True,2.472412,1122.68042,True,1126.68738,6,True,True,estereo,1538ATL-2
1134.30688,True,1.90625,0.0,False,1138.384,2,False,True,estereo,1538ATL-2
1146.26953,True,1.838501,1148.108,True,1150.98022,7,True,True,estereo,1538ATL-2
1159.73755,True,1.739624,0.0,False,1165.55225,8,True,True,estereo,1538ATL-2
1173.3064,True,1.66687012,1176.04565,True,1177.8175,1,True,True,estereo,1538ATL-2
1204.88086,True,1.50244141,0.0,False,1209.59363,3,True,True,estereo,1538ATL-2
1216.445,True,1.80578613,0.0,False,1221.15784,7,True,True,estereo,1538ATL-2
1228.30884,True,2.003662,1230.14575,True,1234.12427,6,True,True,estereo,1538ATL-2
1241.77454,True,2.24047852,1243.61267,True,1247.58936,4,True,True,estereo,1538ATL-2
1255.24207,True,1.83898926,0.0,False,1261.05591,8,True,True,estereo,1538ATL-2
1267.13928,True,1.87182617,0.0,False,1271.65173,5,False,True,estereo,1538ATL-2
1279.06812,True,1.83789063,1280.906,True,1284.88342,6,True,True,estereo,1538ATL-2
1292.53711,True,1.802124,0.0,False,1297.24744,7,True,True,estereo,1538ATL-2
1304.3999,True,1.5,0.0,False,1310.21,2,True,True,estereo,1538ATL-2
1316.764,True,1.40039063,1318.20007,True,1321.29187,1,True,True,estereo,1538ATL-2
393.025818,True,2.01785278,394.813629,True,397.685669,3,True,False,estereo,1538ATL-1
461.478333,True,1.90390015,463.314453,True,465.987274,1,True,False,estereo,1538ATL-1
477.4839,False,4.50939941,479.3217,True,481.9933,5,True,False,estereo,1538ATL-1
487.9418,False,4.04241943,0.0,False,491.984222,6,False,False,estereo,1538ATL-1
494.96286,False,4.67431641,496.764954,True,499.637177,7,True,False,estereo,1538ATL-1
505.387238,True,2.170868,507.223969,True,511.200775,2,True,False,estereo,1538ATL-1
518.8533,False,5.8135376,520.6938,True,524.6668,8,True,False,estereo,1538ATL-1
529.312256,False,5.815979,0.0,False,535.128235,4,True,True,estereo,1538ATL-1
542.1441,False,4.67755127,543.949036,True,546.821655,3,True,True,estereo,1538ATL-1
552.569763,True,1.9385376,554.4075,True,557.0824,5,True,True,estereo,1538ATL-1
566.037842,True,2.0446167,0.0,False,570.5477,1,False,True,estereo,1538ATL-1
587.1556,False,5.817627,588.994263,True,592.9732,4,True,True,estereo,1538ATL-1
597.6179,True,1.80230713,0.0,False,602.326355,3,True,True,estereo,1538ATL-1
614.6267,True,2.63830566,0.0,False,618.666931,8,False,True,estereo,1538ATL-1
631.4028,True,2.369995,633.238342,True,637.216,2,True,True,estereo,1538ATL-1
644.8691,True,2.00280762,646.8719,True,649.545349,7,False,True,estereo,1538ATL-1
658.5022,False,5.815613,660.341858,True,664.3178,6,True,True,estereo,1538ATL-1
668.961548,True,2.63983154,670.8006,True,673.473267,5,True,True,estereo,1538ATL-1
682.4295,False,4.07562256,0.0,False,686.5051,4,False,True,estereo,1538ATL-1
689.444,False,5.78356934,691.2477,True,695.227539,2,True,True,estereo,1538ATL-1
699.8712,False,4.510132,701.7107,True,704.381348,1,True,True,estereo,1538ATL-1
710.333069,False,4.709961,0.0,False,715.043,3,False,True,estereo,1538ATL-1
717.346558,False,5.81542969,719.154846,True,723.162,8,True,True,estereo,1538ATL-1
727.776,False,5.81188965,729.6137,True,733.5879,4,True,True,estereo,1538ATL-1
738.2355,False,4.50946045,740.072449,True,742.744934,5,True,True,estereo,1538ATL-1
748.6938,True,2.07263184,750.533752,True,754.5091,6,True,True,estereo,1538ATL-1
782.3457,False,4.074402,0.0,False,786.4201,2,False,True,estereo,1538ATL-1
789.359253,False,4.682007,791.167847,True,794.04126,7,True,True,estereo,1538ATL-1
799.786743,False,5.816101,801.6256,True,805.602844,8,True,True,estereo,1538ATL-1
810.2453,False,4.51312256,812.085938,True,814.7584,1,True,True,estereo,1538ATL-1
820.7062,False,4.710144,822.542358,True,825.4163,3,True,True,estereo,1538ATL-1
831.1647,True,1.97155762,833.004639,True,835.8785,7,True,True,estereo,1538ATL-1
853.456238,False,5.81304932,855.293945,True,859.2693,6,True,True,estereo,1538ATL-1
863.9142,False,5.812561,865.7545,True,869.726746,4,True,True,estereo,1538ATL-1
874.373169,False,5.812866,876.212952,True,880.186035,8,True,True,estereo,1538ATL-1
884.832764,False,4.512024,0.0,False,889.3448,5,False,True,estereo,1538ATL-1
891.8489,False,5.77856445,893.657837,True,897.627441,6,True,True,estereo,1538ATL-1
902.277954,False,4.7099,904.115,True,906.987854,7,True,True,estereo,1538ATL-1
912.734863,False,5.81427,914.5756,True,918.549133,2,True,True,estereo,1538ATL-1
923.194458,False,4.51116943,925.032837,True,927.7056,1,True,True,estereo,1538ATL-1
883.8368,True,1.95220947,885.665161,True,888.5323,3,True,False,estereo,7919CMA-1
994.7842,True,3.133545,996.6183,True,999.280762,1,True,False,estereo,7919CMA-1
1008.25488,True,3.10101318,1010.09009,True,1012.75238,5,True,False,estereo,7919CMA-1
1022.72614,True,2.43267822,0.0,False,1026.79309,6,False,False,estereo,7919CMA-1
1035.19824,True,2.43139648,1037.0304,True,1039.89441,7,True,False,estereo,7919CMA-1
1054.54211,True,3.19848633,1056.37329,True,1060.37732,2,True,False,estereo,7919CMA-1
1071.079,True,3.53186035,1072.91516,True,1076.90869,8,True,False,estereo,7919CMA-1
1087.923,True,2.8972168,1089.72058,True,1093.71667,4,True,False,estereo,7919CMA-1
1101.34766,True,2.13952637,1103.18689,True,1106.05652,3,True,False,estereo,7919CMA-1
1114.83142,False,4.46240234,1116.63086,True,1119.29382,5,True,False,estereo,7919CMA-1
1136.23633,True,2.29931641,1138.573,True,1140.73718,1,False,False,estereo,7919CMA-1
1160.4469,True,2.97253418,1162.245,True,1166.24658,4,True,False,estereo,7919CMA-1
1173.88916,False,4.67334,1175.69214,True,1178.5625,3,True,False,estereo,7919CMA-1
1184.32886,False,4.033081,0.0,False,1188.36194,8,False,False,estereo,7919CMA-1
1191.32251,False,5.80859375,1193.13062,True,1197.1311,2,True,False,estereo,7919CMA-1
1201.77124,True,2.99902344,0.0,False,1206.42883,7,False,False,estereo,7919CMA-1
1214.81152,True,3.03173828,1216.63391,True,1220.63916,6,True,False,estereo,7919CMA-1
1228.24878,True,2.59509277,1230.08179,True,1232.74841,5,True,False,estereo,7919CMA-1
1260.36255,True,1.83740234,0.0,False,1264.39832,4,False,False,estereo,7919CMA-1
1272.24475,False,5.83398438,1274.075,True,1278.07874,2,True,False,estereo,7919CMA-1
1282.6842,True,1.5949707,0.0,False,1287.18445,1,True,False,estereo,7919CMA-1
1294.321,False,4.699341,0.0,False,1299.02039,3,False,True,estereo,7919CMA-1
1306.05908,True,2.192627,1307.8623,True,1311.86047,8,True,True,estereo,7919CMA-1
1319.49487,True,2.03125,1321.2915,True,1325.30029,4,True,True,estereo,7919CMA-1
1337.57178,True,2.03356934,1339.40686,True,1342.07336,5,True,True,estereo,7919CMA-1
1353.14978,False,5.807495,1354.9491,True,1358.95728,6,True,True,estereo,7919CMA-1
1363.59338,False,4.03759766,0.0,False,1367.631,2,False,True,estereo,7919CMA-1
1370.55249,False,4.70788574,1372.38647,True,1375.26038,7,True,True,estereo,7919CMA-1
1381.00012,False,5.838257,1382.83643,True,1386.83838,8,True,True,estereo,7919CMA-1
1391.44238,False,4.49926758,1393.27539,True,1395.94165,1,True,True,estereo,7919CMA-1
1405.80872,True,0.104125977,1406.21094,True,1410.5116,3,True,True,estereo,7919CMA-1
1429.37122,False,4.69836426,1431.208,True,1434.06958,7,True,True,estereo,7919CMA-1
1439.80737,False,5.8392334,1441.6405,True,1445.64661,6,True,True,estereo,7919CMA-1
1450.25073,False,5.835205,1452.08911,True,1456.08594,4,True,True,estereo,7919CMA-1
1460.68762,True,2.67248535,1462.526,True,1466.52441,8,True,True,estereo,7919CMA-1
1474.18945,False,4.46167,0.0,False,1478.65112,5,False,True,estereo,7919CMA-1
1481.15552,True,2.49853516,1482.99,True,1486.9928,6,True,True,estereo,7919CMA-1
1499.49951,True,2.65576172,1501.29761,True,1504.15344,7,True,True,estereo,7919CMA-1
1512.924,False,5.80126953,1514.76025,True,1518.72522,2,True,True,estereo,7919CMA-1
1523.35938,True,3.27111816,1525.197,True,1527.85938,1,True,True,estereo,7919CMA-1
1721.45654,True,2.15722656,1723.28674,True,1726.18823,3,True,False,estereo,7919CMA-2
1738.15845,True,1.86047363,1739.98962,True,1742.66113,1,True,False,estereo,7919CMA-2
1759.21973,True,2.868042,1761.04907,True,1763.71375,5,True,False,estereo,7919CMA-2
1772.686,True,2.967041,0.0,False,1776.71716,6,False,False,estereo,7919CMA-2
1796.22449,True,2.206543,1798.02429,True,1800.92822,7,True,False,estereo,7919CMA-2
1818.75061,False,5.80444336,0.0,False,1824.555,2,True,True,estereo,7919CMA-2
1831.5542,True,2.74511719,1833.40649,True,1837.35522,8,True,True,estereo,7919CMA-2
1844.865,True,3.005371,1846.69873,True,1850.67249,4,True,True,estereo,7919CMA-2
1878.45422,True,4.14209,1880.2887,True,1883.147,3,True,True,estereo,7919CMA-2
1892.61511,True,2.36083984,1894.46973,True,1897.12634,5,True,True,estereo,7919CMA-2
1910.19861,False,4.470825,0.0,False,1914.66943,1,False,True,estereo,7919CMA-2
1917.16882,False,5.820923,1919.00879,True,1922.98975,4,True,True,estereo,7919CMA-2
1927.52991,False,4.6829834,1929.36743,True,1932.21289,3,True,True,estereo,7919CMA-2
1937.89868,False,4.0579834,0.0,False,1941.95667,8,False,True,estereo,7919CMA-2
1944.89539,True,3.68884277,1946.72424,True,1950.69324,2,True,True,estereo,7919CMA-2
1963.50244,False,4.694336,0.0,False,1968.19678,7,False,True,estereo,7919CMA-2
1970.505,False,5.80126953,1972.33508,True,1976.30627,6,True,True,estereo,7919CMA-2
1980.93982,False,4.498169,1982.77771,True,1985.438,5,True,True,estereo,7919CMA-2
1991.373,True,2.04260254,0.0,False,1995.44348,4,False,True,estereo,7919CMA-2
2015.09729,True,2.31274414,2016.91431,True,2020.92444,2,True,True,estereo,7919CMA-2
2026.91736,False,4.491211,0.0,False,2031.40857,1,True,True,estereo,7919CMA-2
2033.9198,False,4.68005371,0.0,False,2038.59985,3,False,True,estereo,7919CMA-2
2040.90662,False,6.61169434,2042.72913,True,2047.51831,8,True,True,estereo,7919CMA-2
2106.11841,True,2.60302734,2107.94971,True,2111.94873,4,True,True,estereo,7919CMA-2
2121.79785,True,2.42675781,2123.62915,True,2126.29468,5,True,True,estereo,7919CMA-2
2136.13428,False,5.803467,2137.939,True,2141.93774,6,True,True,estereo,7919CMA-2
2146.58057,False,4.03515625,0.0,False,2150.61572,2,False,True,estereo,7919CMA-2
2153.518,True,2.46411133,2155.34888,True,2158.211,7,True,True,estereo,7919CMA-2
2166.96216,True,4.46167,2168.789,True,2172.78638,8,True,True,estereo,7919CMA-2
2181.46631,True,4.001465,2183.294,True,2185.97339,1,True,True,estereo,7919CMA-2
2198.27417,True,3.06689453,2200.11426,True,2202.97852,3,True,True,estereo,7919CMA-2
2211.74951,True,2.83203125,2213.58521,True,2216.45557,7,True,True,estereo,7919CMA-2
2225.19946,False,5.83447266,2227.029,True,2231.034,6,True,True,estereo,7919CMA-2
2235.63184,True,2.36938477,2237.47144,True,2241.46875,4,True,True,estereo,7919CMA-2
2249.07568,True,2.50415039,2250.913,True,2254.91528,8,True,True,estereo,7919CMA-2
2262.54932,False,4.477783,0.0,False,2267.027,5,False,True,estereo,7919CMA-2
